created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,Title,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,Latitude,Longitude,x_sp,y_sp
11/15/15,"457,839","219,149",POINT (-73.9693896984637 40.687848702623),16,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,191 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.6878487,-73.9693897,"992,739.20","189,879.75"
11/15/15,"457,838","219,149",POINT (-73.96927421360118 40.687862148030945),14,0,OnCurb,Alive,Good,Tilia americana,American linden,None,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,201 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68786215,-73.96927421,"992,771.22","189,884.66"
11/15/15,"457,837","219,149",POINT (-73.96917512479477 40.687873685925844),11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,201 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68787369,-73.96917512,"992,798.70","189,888.87"
11/15/15,"457,836","219,149",POINT (-73.96901401727308 40.68789244447982),13,0,OnCurb,Alive,Fair,Tilia americana,American linden,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,201 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68789244,-73.96901402,"992,843.38","189,895.72"
8/12/15,"141,163","219,130",POINT (-73.96990044409722 40.68792420762805),31,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,338 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018100,New York,40.68792421,-73.96990044,"992,597.54","189,907.21"
8/12/15,"141,007","219,158",POINT (-73.9685751358766 40.687944042859534),26,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,211 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68794404,-73.96857514,"992,965.09","189,914.56"
8/12/15,"141,008","219,158",POINT (-73.96835618566628 40.68796902434051),25,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,217 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68796902,-73.96835619,"993,025.81","189,923.69"
8/12/15,"141,009","219,158",POINT (-73.96822852437978 40.68798358919085),34,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,219 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68798359,-73.96822852,"993,061.21","189,929.00"
9/28/15,"267,842","219,148",POINT (-73.96974456863299 40.687993488281485),20,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,"Stones,RootOther,WiresRope,BranchOther",Yes,No,Yes,Yes,No,No,No,No,Yes,317 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68799349,-73.96974457,"992,640.76","189,932.46"
8/12/15,"141,010","219,158",POINT (-73.96808517199977 40.687999944272356),17,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,219 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68799994,-73.96808517,"993,100.96","189,934.98"
8/12/15,"140,752","219,146",POINT (-73.9689027665697 40.688034517303564),10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,201 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68803452,-73.96890277,"992,874.21","189,947.49"
8/12/15,"141,162","219,130",POINT (-73.9699261797758 40.68805393602882),27,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,330 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018100,New York,40.68805394,-73.96992618,"992,590.39","189,954.47"
8/12/15,"140,814","219,166",POINT (-73.96756760905356 40.688060555415205),14,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,325 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68806056,-73.96756761,"993,244.49","189,957.11"
8/12/15,"140,815","219,166",POINT (-73.96747116790328 40.68807069679298),13,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,325 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.6880707,-73.96747117,"993,271.24","189,960.82"
8/12/15,"141,107","219,161",POINT (-73.96788433710047 40.68807335949453),33,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,340 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68807336,-73.96788434,"993,156.65","189,961.75"
8/12/15,"140,816","219,166",POINT (-73.96735686833775 40.6880827168998),18,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,231 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68808272,-73.96735687,"993,302.93","189,965.21"
8/12/15,"140,817","219,166",POINT (-73.96724971208815 40.68809398519642),12,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,231 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68809399,-73.96724971,"993,332.65","189,969.32"
8/12/15,"140,818","219,166",POINT (-73.96712826790088 40.68810675497137),15,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,231 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68810675,-73.96712827,"993,366.33","189,973.99"
8/12/15,"141,161","219,130",POINT (-73.96993834772013 40.68811527318232),22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,328 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018100,New York,40.68811527,-73.96993835,"992,587.01","189,976.81"
8/12/15,"140,819","219,166",POINT (-73.96701753989267 40.688118399346635),15,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,324 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.6881184,-73.96701754,"993,397.03","189,978.24"
8/12/15,"140,949","219,159",POINT (-73.96875018041652 40.68812509284144),17,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,341 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68812509,-73.96875018,"992,916.52","189,980.51"
9/13/15,"221,658","219,167",POINT (-73.96774108451366 40.68815184870615),9,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,325 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68815185,-73.96774108,"993,196.37","189,990.36"
8/12/15,"141,108","219,161",POINT (-73.96790033051778 40.68815368705953),13,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,338 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68815369,-73.96790033,"993,152.20","189,991.01"
9/28/15,"267,806","219,177",POINT (-73.96666841258282 40.688165228113235),16,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,238 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68816523,-73.96666841,"993,493.85","189,995.34"
9/28/15,"267,841","219,148",POINT (-73.96974622187437 40.68817732134233),6,0,OffsetFromCurb,Alive,Good,Picea abies,Norway spruce,1or2,Unsure,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,317 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68817732,-73.96974622,"992,640.28","189,999.44"
9/28/15,"267,804","219,177",POINT (-73.9665172227206 40.68818251640556),21,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,244 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68818252,-73.96651722,"993,535.78","190,001.66"
9/28/15,"267,807","219,177",POINT (-73.96671807316595 40.68818591737593),23,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,NoDamage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,238 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68818592,-73.96671807,"993,480.08","190,002.87"
8/12/15,"140,753","219,146",POINT (-73.96893428538479 40.68819189505265),13,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,300 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.6881919,-73.96893429,"992,865.45","190,004.83"
9/28/15,"267,802","219,177",POINT (-73.9664202330234 40.6881936067847),4,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,1or2,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,246 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68819361,-73.96642023,"993,562.67","190,005.71"
9/28/15,"267,805","219,177",POINT (-73.96662464928572 40.68819660012544),20,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,Damage,Volunteer,"Stones,RootOther,TrunkOther",Yes,No,Yes,No,No,Yes,No,No,No,240 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.6881966,-73.96662465,"993,505.98","190,006.78"
9/13/15,"221,659","219,167",POINT (-73.9677519821528 40.68820611400209),9,0,OnCurb,Alive,Poor,Ginkgo biloba,ginkgo,1or2,None,Damage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,325 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68820611,-73.96775198,"993,193.34","190,010.12"
9/28/15,"267,803","219,177",POINT (-73.96651874511153 40.68820871008456),20,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,Damage,Volunteer,"Stones,RootOther,TrunkOther",Yes,No,Yes,No,No,Yes,No,No,No,244 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68820871,-73.96651875,"993,535.35","190,011.20"
9/28/15,"267,799","219,177",POINT (-73.96621769515748 40.68821676724575),5,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Unsure,NoDamage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,252 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68821677,-73.9662177,"993,618.84","190,014.17"
8/12/15,"141,160","219,130",POINT (-73.96995912970922 40.6882200335422),22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,324 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018100,New York,40.68822003,-73.96995913,"992,581.23","190,014.98"
9/28/15,"267,801","219,177",POINT (-73.96640392642088 40.6882218394269),20,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,246 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68822184,-73.96640393,"993,567.19","190,015.99"
9/28/15,"267,840","219,148",POINT (-73.96975640310237 40.68822889282366),8,0,OffsetFromCurb,Alive,Good,Acer palmatum,Japanese maple,1or2,Unsure,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,317 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68822889,-73.9697564,"992,637.45","190,018.23"
9/28/15,"267,797","219,177",POINT (-73.96609574362408 40.68823071095213),14,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Unsure,Damage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,256 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68823071,-73.96609574,"993,652.66","190,019.26"
9/28/15,"267,800","219,177",POINT (-73.96628839310681 40.688235050391995),21,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,Damage,Volunteer,"Stones,TrunkOther,BranchOther",Yes,No,No,No,No,Yes,No,No,Yes,250 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68823505,-73.96628839,"993,599.23","190,020.82"
9/28/15,"267,795","219,177",POINT (-73.96602834964509 40.688238416581854),11,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Unsure,Damage,Volunteer,"TrunkOther,BranchLights",No,No,No,No,No,Yes,Yes,No,No,258 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68823842,-73.96602835,"993,671.35","190,022.07"
9/28/15,"267,798","219,177",POINT (-73.96617286211298 40.68824826124179),24,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,NoDamage,Volunteer,"Stones,TrunkOther,BranchOther",Yes,No,No,No,No,Yes,No,No,Yes,254 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68824826,-73.96617286,"993,631.27","190,025.65"
5/28/16,"568,182","219,169",POINT (-73.96691349885305 40.68825746459566),2,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,324 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68825746,-73.9669135,"993,425.87","190,028.92"
6/1/16,"572,745","219,176",POINT (-73.96679726115741 40.6882574869485),8,0,OnCurb,Alive,Good,Quercus velutina,black oak,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,324 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68825749,-73.96679726,"993,458.10","190,028.94"
9/28/15,"267,796","219,177",POINT (-73.9660569726012 40.68826151239295),19,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,Damage,Volunteer,"Stones,TrunkOther,BranchLights",Yes,No,No,No,No,Yes,Yes,No,No,256 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68826151,-73.96605697,"993,663.41","190,030.49"
8/12/15,"141,109","219,161",POINT (-73.9679241035646 40.68827309277185),20,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,334 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68827309,-73.9679241,"993,145.60","190,034.51"
9/13/15,"221,660","219,167",POINT (-73.96776680268684 40.68827991433396),18,0,OnCurb,Alive,Good,Robinia pseudoacacia,black locust,1or2,None,Damage,Volunteer,"Stones,RootOther,WiresRope,TrunkOther,BranchOther",Yes,No,Yes,Yes,No,Yes,No,No,Yes,325 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68827991,-73.9677668,"993,189.22","190,037.01"
8/12/15,"141,159","219,130",POINT (-73.96997232106122 40.68828652639765),21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,322 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018100,New York,40.68828653,-73.96997232,"992,577.56","190,039.20"
6/1/16,"572,744","219,176",POINT (-73.96677121540367 40.68830149833089),20,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,324 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.6883015,-73.96677122,"993,465.32","190,044.98"
8/12/15,"140,754","219,146",POINT (-73.96895710814128 40.68830585939153),7,0,OnCurb,Alive,Good,Ulmus americana,American elm,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,300 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68830586,-73.96895711,"992,859.11","190,046.34"
9/11/15,"217,035","219,174",POINT (-73.96596833325354 40.68833812711558),9,0,OffsetFromCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,258 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68833813,-73.96596833,"993,687.98","190,058.41"
6/1/16,"572,743","219,176",POINT (-73.96681336104727 40.68834002275285),7,0,OnCurb,Alive,Fair,Quercus velutina,black oak,1or2,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,324 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68834002,-73.96681336,"993,453.63","190,059.01"
9/13/15,"221,661","219,167",POINT (-73.96777900799647 40.688340690705125),0,6,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,321 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68834069,-73.96777901,"993,185.83","190,059.15"
8/12/15,"141,158","219,130",POINT (-73.96998438049799 40.68834732050654),19,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,320 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018100,New York,40.68834732,-73.96998438,"992,574.21","190,061.35"
8/12/15,"141,110","219,161",POINT (-73.96794528270043 40.68837947272812),22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,330 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68837947,-73.96794528,"993,139.71","190,073.26"
6/1/16,"572,742","219,176",POINT (-73.96678720907099 40.68838349199868),25,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,NoDamage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,251 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68838349,-73.96678721,"993,460.87","190,074.85"
8/12/15,"140,948","219,159",POINT (-73.968803116152 40.68838604719457),2,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,327 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68838605,-73.96880312,"992,901.80","190,075.57"
5/28/16,"568,183","219,169",POINT (-73.96694047463153 40.68838704813365),3,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,324 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68838705,-73.96694047,"993,418.37","190,076.13"
8/12/15,"141,157","219,130",POINT (-73.9699943956227 40.68839780050003),30,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,318 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018100,New York,40.6883978,-73.9699944,"992,571.43","190,079.74"
9/28/15,"267,839","219,148",POINT (-73.96982618154986 40.688406875115675),27,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,303 CLERMONT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68840688,-73.96982618,"992,618.08","190,083.06"
9/11/15,"217,036","219,174",POINT (-73.96594767811219 40.68840720659844),6,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,343 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68840721,-73.96594768,"993,693.70","190,083.58"
8/3/16,"651,842","219,210",POINT (-73.96470038134025 40.68841759278947),7,0,OffsetFromCurb,Alive,Good,Quercus palustris,pin oak,3or4,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,52 ST JAMES PLACE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.68841759,-73.96470038,"994,039.61","190,087.50"
9/12/15,"220,019","219,183",POINT (-73.96578055727836 40.688421805677294),7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,343 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68842181,-73.96578056,"993,740.04","190,088.92"
9/11/15,"217,037","219,174",POINT (-73.96598538130105 40.68842221940295),24,0,OffsetFromCurb,Alive,Good,Quercus rubra,northern red oak,1or2,None,NoDamage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,343 WASHINGTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68842222,-73.96598538,"993,683.24","190,089.04"
6/1/16,"572,741","219,176",POINT (-73.96682946097647 40.68842255945465),6,0,OnCurb,Alive,Fair,Tilia tomentosa,silver linden,1or2,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,251 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68842256,-73.96682946,"993,449.15","190,089.08"
8/3/16,"651,843","219,210",POINT (-73.96454353393837 40.688435778166976),2,0,OffsetFromCurb,Alive,Good,Cornus mas,Cornelian cherry,4orMore,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,282 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.68843578,-73.96454353,"994,083.10","190,094.14"
8/3/16,"651,844","219,210",POINT (-73.96453996930445 40.68843619130478),2,0,OffsetFromCurb,Alive,Good,Cornus mas,Cornelian cherry,4orMore,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,282 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.68843619,-73.96453997,"994,084.09","190,094.29"
8/12/15,"141,111","219,161",POINT (-73.96795673617096 40.68843700612126),18,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,328 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68843701,-73.96795674,"993,136.52","190,094.22"
8/3/16,"651,845","219,210",POINT (-73.96450788759616 40.688439911341455),5,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,4orMore,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,282 LAFAYETTE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.68843991,-73.96450789,"994,092.99","190,095.65"
8/12/15,"140,755","219,146",POINT (-73.96898493060093 40.68844478640442),9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,296 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68844479,-73.96898493,"992,851.37","190,096.96"
